status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150946593249999,"He had drinking problems, a drunken-driving arrest and unpaid tax bills. But he kept his top-secret security clearance and was able to to walk out of the NSA with highly classified material.",N.S.A. Appears to Have Missed ‘Big Red Flags’ in Suspect’s Behavior,link,http://nyti.ms/2eGSYPS,2016-10-29 16:25:00,258,72,103
5281959998_10150946652774999,"For many Cleveland Indians fans, the team's logo is a ""joyful connection to the past. … But the logo is also an ugly racist caricature.""

Read more from David Leonhardt in The New York Times Opinion Section.",Cleveland’s Unthinking Racism,link,http://nyti.ms/2dYJlaZ,2016-10-29 15:52:44,1179,357,528
5281959998_10150946534949999,"""The millions of people who vote for Trump are not doing it because of the worst things he said or did,"" Peter Thiel said. ""That's ridiculous.""",Peter Thiel Defends His Most Contrarian Move Yet: Supporting Trump,link,http://nyti.ms/2dRpoYJ,2016-10-29 15:25:00,292,320,35
5281959998_10150946485439999,"When the U.S. and Canada were embracing GMOs, Europe largely rejected them. After 20 years, comparing the continents shows how the technology has fallen short.",Doubts About the Promised Bounty of Genetically Modified Crops,link,http://nyti.ms/2fr3FH8,2016-10-29 14:55:00,1441,102,1255
5281959998_10150946453479999,The Justice Department told the FBI director that sending a letter to Congress about newly discovered Hillary Clinton emails would be breaking with longstanding policy.,Justice Dept. Strongly Discouraged Comey on Move in Clinton Email Case,link,http://nyti.ms/2dY8OS4,2016-10-29 14:25:00,4635,766,1533
5281959998_10150946512904999,"""I understand it’s 2016, and women are empowered to do what they wish with their bodies, but I fear that these men are probably unstable.""",My Ex Is Advertising for Sugar Daddies. Can I Tell Her Mother?,link,http://nyti.ms/2dYpfhj,2016-10-29 13:55:00,258,181,47
5281959998_10150946496639999,"The tension between law enforcement and protesters at the Dakota Access pipeline boiled over. By Friday night, at least 142 protesters were arrested on charges including engaging in a riot and conspiracy to endanger by fire and explosion.

Read our story: http://nyti.ms/2eTKuoL",Arrests and Violence at Dakota Pipeline,video,https://www.facebook.com/nytimes/videos/10150946496639999/,2016-10-29 13:40:00,913,302,2582
5281959998_10150946307024999,Our top 10 comments of the week.,‘Trump’s Going to Bake an Inauguration Cake Out of This’,link,http://nyti.ms/2elEjpY,2016-10-29 13:25:01,269,336,38
5281959998_10150946387954999,"""It just becomes a huge distraction at the worst possible time,"" said the chairman of the Democratic National Committee about Hillary Clinton's emails.","For Democrats, New Focus on Clinton Email Is ‘Like an 18-Wheeler Smacking Into Us’",link,http://nyti.ms/2f32lpF,2016-10-29 12:55:01,700,563,99
5281959998_10150946297589999,"She gave birth to her third child. 16 hours later, a doctor implanted a small plastic rod in her arm because she did not want to have a fourth.",Medicaid Finds Opportune Time to Offer Birth Control: Right After Birth,link,http://nyti.ms/2fhdqbG,2016-10-29 12:25:00,1896,100,131
5281959998_10150946389159999,"Donald J. Trump, on newly discovered Hillary Clinton emails: ""We hope all, all justice will finally be served.""

Read our latest story: http://nyti.ms/2f32lpF",Trump on New Clinton Email Inquiry,video,https://www.facebook.com/nytimes/videos/10150946389159999/,2016-10-29 12:10:01,987,1151,145
5281959998_10150946388114999,"Hillary Clinton called on the FBI to clarify the details of its investigation into newly discovered emails, saying voters deserve to get the ""complete facts.""

Read our latest story: http://nyti.ms/2f32lpF","Hillary Clinton, on New Email Inquiry",video,https://www.facebook.com/nytimes/videos/10150946388114999/,2016-10-29 12:10:00,5731,563,541
5281959998_10150946357984999,The Islamic State's attack in Kirkuk was carefully planned. Now forces are trying to figure out if another assault is on the way.,Seeking Clues to ISIS Strategy in Corpses and Cellphones Left in Kirkuk,link,http://nyti.ms/2f0e0af,2016-10-29 11:55:06,163,28,29
5281959998_10150946366589999,"Huma Abedin had an Anthony Weiner problem. Now Hillary Clinton has one, too.","A Scandal Too Far? Huma Abedin, Hillary Clinton, and a Test of Loyalty",link,http://nyti.ms/2f325ac,2016-10-29 11:26:31,1389,574,381
5281959998_10150946341289999,"""As long as Israel has a blank check from Washington and an effective Security Council veto through the United States, nothing will change. And something has to.""

Read more in The New York Times Opinion Section.",Why Israel Still Refuses to Choose,link,http://nyti.ms/2f2VsFb,2016-10-29 10:55:00,1353,183,438
5281959998_10150945346294999,"""Deep down I didn’t want to have children, but I kept limping toward motherhood anyway, because I thought I should want them.""",My Biological Clock Can’t Tick Fast Enough,link,http://www.nytimes.com/2016/10/30/style/modern-love-my-biological-clock-cant-tick-fast-enough.html?smid=fb-nytimes&smtyp=cur,2016-10-29 10:25:00,2371,259,318
5281959998_10150946287984999,"They once took Syrians to school, work and dates. Now the lime-green buses show up at moments of defeat, carrying rebel fighters and civilians to an uncertain future.","Once Propelled by Hope, Syria's Green Buses Now Run on Tears",link,http://nyti.ms/2e89Zli,2016-10-29 09:55:01,184,34,53
5281959998_10150946282114999,"What 5 colleges are doing to control student drinking — and how students continue to sip, gulp and chug anyway.","No Kegs, No Liquor: College Crackdown Targets Drinking and Sexual Assault",link,http://nyti.ms/2eSWozm,2016-10-29 09:25:01,258,75,72
5281959998_10150945203369999,Just the right amount of sweet and lightly spiced. (via The New York Times Food),Pumpkin Maple Muffins Recipe,link,http://cooking.nytimes.com/recipes/1018354-pumpkin-maple-muffins?smid=fb-nytimes&smtyp=cur,2016-10-29 08:55:00,449,27,197
5281959998_10150945400299999,"At this California prep school, $49,900 gets a year’s room and board and a shot at Stanford and Harvard. It also buys lessons in how to raise livestock, grow vegetables and chop wood.",The School of Wants and Needs — and Wood-Fired Showers,link,http://www.nytimes.com/2016/10/29/your-money/california-prep-school-teaches-self-reliance.html?smid=fb-nytimes&smtyp=cur,2016-10-29 08:25:01,1426,108,382
5281959998_10150944403289999,The recordings reveal dimensions of Donald J. Trump that we rarely get to see.,What We Learned From 5 Hours of Trump on Tape,link,http://nyti.ms/2f7IA5q,2016-10-29 07:55:00,594,219,234
5281959998_10150945865049999,Teachers are at a loss to understand annuities sold by people who may not understand them either.,Even Math Teachers Are at a Loss to Understand Annuities,link,http://www.nytimes.com/2016/10/29/your-money/403b-teachers-annuities.html?smid=fb-nytimes&smtyp=cur,2016-10-29 06:55:01,496,64,201
5281959998_10150945876034999,Start your day off right.,Breakfast Carbonara Recipe,link,http://cooking.nytimes.com/recipes/1018326-breakfast-carbonara?smid=fb-nytimes&smtyp=cur,2016-10-29 05:55:00,681,114,231
5281959998_10150945225049999,"Soldiers helped a member of Iraq’s elite counterterrorism forces who was wounded in an ISIS suicide car bomb attack last week.

Our photographer was also wounded. Read his story: http://nyti.ms/2dKvgOl

Photo: Bryan Denton for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150945225049999/?type=3,2016-10-29 04:55:01,163,20,20
5281959998_10150945894229999,"We finally have an answer. Bob Dylan will, indeed, accept his Nobel Prize in Literature — probably.","Bob Dylan Speaks, at Last, on His Nobel",link,http://www.nytimes.com/2016/10/29/arts/music/bob-dylan-nobel-prize-comment.html?smid=fb-nytimes&smtyp=cur,2016-10-29 03:55:00,3811,170,764
5281959998_10150945826714999,"ISIS fighters are using tens of thousands of people as human shields while government and Kurdish forces battle to reclaim Mosul, United Nations investigators reported.",,video,https://www.facebook.com/nytimes/videos/10150945826714999/,2016-10-29 01:55:00,245,74,130
5281959998_10150945228609999,"A farmer at the edge of China's Tengger Desert planted rows of trees by a new cross-desert highway in June. In China, climate change and human activity have accelerated desertification. http://nyti.ms/2dGkD3U

Photo: Josh Haner/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150945228609999/?type=3,2016-10-29 00:55:01,200,21,38
5281959998_10150945849179999,"""You were forced to push creativity into six seconds, which was really hard. If you were trying and you couldn’t do it, it was make or break.""","5 Vine Stars Share Why They Loved, and Outgrew, Platform",link,http://www.nytimes.com/2016/10/29/technology/5-vine-stars-share-why-they-loved-and-outgrew-platform.html?smid=fb-nytimes&smtyp=cur,2016-10-28 23:55:00,103,11,9
5281959998_10150945472439999,"A photographer spent 5 years documenting one Harlem barber shop in the 1980s. “I was the invited house guest,” he writes. “Except I was the one who never leaves.”","Harlem's Rich History, Inside House's Barbershop",link,http://lens.blogs.nytimes.com/2016/10/27/harlems-rich-history-inside-houses-barbershop/?smid=fb-nytimes&smtyp=cur,2016-10-28 23:25:00,376,18,59
5281959998_10150945960514999,The Cleveland Indians spoiled the long-awaited return of the World Series to Wrigley Field. They beat the Chicago Cubs and took the series lead.,World Series Game 3: Indians Spoil Cubs’ Party at Wrigley Field,link,http://www.nytimes.com/2016/10/28/sports/world-series-score-cubs-indians.html?smid=fb-nytimes&smtyp=cur,2016-10-28 22:52:04,781,45,135
5281959998_10150945627524999,"""A Donald J. Trump defeat could cleanse a lot of bad structures and clear the way for conservatism's young people,"" David Brooks writes in The New York Times Opinion Section.",The Conservative Intellectual Crisis,link,http://www.nytimes.com/2016/10/28/opinion/the-conservative-intellectual-crisis.html?smid=fb-nytimes&smtyp=cur,2016-10-28 22:25:01,2178,271,773
5281959998_10150945878479999,"""Those heroes on the Standing Rock reservation have peacefully stood up to police dogs, pepper spray and militarized tanks and SWAT teams. It’s time that everyone else joined in,"" Bill McKibben writes in The New York Times Opinion Section.",Why Dakota Is the New Keystone,link,http://www.nytimes.com/2016/10/29/opinion/why-dakota-is-the-new-keystone.html?smid=fb-nytimes&smtyp=cur,2016-10-28 21:55:00,12734,238,5284
5281959998_10150945843204999,"James Comey faced a dilemma: Inform Congress of the new developments, and be accused of harming Hillary Clinton, or wait, and be accused of lacking transparency.",F.B.I. Chief James Comey Is in Political Crossfire Again Over Emails,link,http://www.nytimes.com/2016/10/29/us/politics/fbi-clinton-emails-james-comey.html?smid=fb-nytimes&smtyp=cur,2016-10-28 21:25:00,1057,872,394
5281959998_10150945812749999,"“Apparently it’s legal in America for heavily armed white terrorists to invade Oregon,” Montel Williams, a former talk show host, wrote on Twitter. “Imagine if some black folk did this.”",Verdict in Oregon Draws Surprise and Questions About Equity,link,http://www.nytimes.com/2016/10/29/us/oregon-bundy-verdict-wildlife-refuge.html?smid=fb-nytimes&smtyp=cur,2016-10-28 20:55:01,7595,748,2579
5281959998_10150945778924999,Here are key moments in Anthony Weiner’s long fall from grace.,Key Moments in the Downfall of Anthony Weiner,link,http://www.nytimes.com/2016/10/29/nyregion/key-moments-in-the-downfall-of-anthony-weiner.html?smid=fb-nytimes&smtyp=cur,2016-10-28 20:25:00,168,177,59
5281959998_10150945768514999,"As they head to the polls, American voters deserve more information about what the FBI has discovered, the Editorial Board writes in The New York Times Opinion Section.","Emails Again, This Time With Anthony Weiner",link,http://www.nytimes.com/2016/10/29/opinion/emails-again-this-time-with-anthony-weiner.html?smid=fb-nytimes&smtyp=cur,2016-10-28 19:56:58,2026,603,415
5281959998_10150945736059999,"Donald J. Trump exulted in the FBI's disclosure of new emails in the Hillary Clinton investigation, saying, ""This changes everything.""",‘This Changes Everything’: Donald Trump Exults as Hillary Clinton’s Team Scrambles,link,http://www.nytimes.com/2016/10/29/us/politics/donald-trump-hillary-clinton.html?smid=fb-nytimes&smtyp=cur,2016-10-28 19:27:00,363,935,76
5281959998_10150945215849999,"High kicks for Friday! The story of a “Ziegeld ‘Follies’ beauty.’”

Photo: The New York Times (via instagram.com/nytarchives)","Instagram photo by New York Times Archives • Oct 28, 2016 at 11:57am UTC",link,https://www.instagram.com/p/BMGxG_gBNXz/,2016-10-28 18:57:00,235,11,18
5281959998_10150945674464999,Breaking News: Hillary Clinton challenged the FBI to “release all the information that it has” about the inquiry into newly discovered emails.,New Emails in Clinton Case Came From Devices Once Used by Anthony Weiner,link,http://www.nytimes.com/2016/10/29/us/politics/fbi-hillary-clinton-email.html?smid=fb-nytimes&smtyp=cur,2016-10-28 18:19:37,1257,238,362
5281959998_10150945570174999,"The Broadway stars who brought you shows like ""Rent"" and ""Next to Normal"" are here to celebrate 20 years of hits from director Michael Greif. Hear Ben Platt, Aaron Tveit, Rachel Bay Jones, Jennifer Damiano and Adam Chanler-Berat perform Greif's songs. Comment with questions and NYT's Scott Heller will ask some.",TimesTalks: Broadway,video,https://www.facebook.com/nytimes/videos/10150945570174999/,2016-10-28 18:03:31,1278,359,294
5281959998_10150945608579999,"You’re looking at Phil Heath, the 6-time Mr. Olympia, who eats a lot of tilapia and works out in a strip-mall gym.",No One Is Looking at This Headline,link,http://www.nytimes.com/2016/10/29/sports/phil-heath-mr-olympia-bodybuilder.html?smid=fb-nytimes&smtyp=cur,2016-10-28 17:55:01,1124,289,194
5281959998_10150945529014999,"We asked women in Saudi Arabia to tell us about their lives. Nearly 6,000 women responded. Here are their stories.",‘I Live in a Lie’: Saudi Women Speak Up,link,http://www.nytimes.com/2016/10/29/world/middleeast/saudi-arabia-women.html?smid=fb-nytimes&smtyp=cur,2016-10-28 17:25:01,2828,220,1730
5281959998_10150945573924999,At look at what we know (and what we don't know) about Hillary Clinton's private email server.,What We Know About Hillary Clinton’s Private Email Server,link,http://www.nytimes.com/interactive/2016/05/27/us/politics/what-we-know-about-hillary-clintons-private-email-server.html?smid=fb-nytimes&smtyp=cur,2016-10-28 16:56:34,362,320,150
5281959998_10150945541464999,Here is the letter FBI director James Comey sent to Congress on the Hillary Clinton case.,Letter to Congress From F.B.I. Director on Clinton Email Case,link,http://www.nytimes.com/interactive/2016/10/28/us/politics/fbi-letter.html?smid=fb-nytimes&smtyp=cur,2016-10-28 16:25:00,677,365,512
